id,loss
128574,5053.76565119
128578,2292.4819621
128580,2244.66815288
128588,1264.74053985
128594,4602.76269773
128596,1264.74053985
128599,2416.60154759
128603,2015.6285633
128604,4607.73674009
128607,4152.30826537
128616,1566.81831343
128626,1384.85979962
128629,1644.62314518
128630,2832.09406999
128638,1946.70091876
128647,1767.91091015
128649,3110.12465031
128651,2307.33731125
128653,1832.82926389
128657,1995.00175224
128661,1264.74053985
128664,1946.70091876
128671,4116.21315829
128680,5421.3743552
128682,1804.12315236
128715,2178.1174843
128721,2351.18255839
128726,1384.85979962
128736,2998.53733935
128740,1864.78554755
128743,4670.17963413
128746,2391.33386875
128754,2139.67741465
128758,1773.81200518
128770,2157.79372089
128779,1995.00175224
128781,7988.37124008
128783,3414.34394266
128786,5447.16862184
128791,1788.31897659
128794,2441.75518823
128795,1946.70091876
128796,3580.61513303
128799,1644.62314518
128808,4650.08932515
128809,1868.94605274
128811,2227.84522574
128814,2315.26364317
128818,1483.60963921
128819,2106.60210566
128821,2114.61891035
128826,1781.97365831
128829,5407.37218216
128830,3161.19811034
128835,1686.9375732
128840,1760.56510507
128841,5508.41077686
128850,1771.8547978
128851,3781.65975985
128857,1930.22881759
128858,1904.01678079
128866,1424.36786441
128867,1745.9548319
128872,4923.17727757
128876,9718.93470611
128878,3392.91141893
128882,7646.07117708
128884,2933.12965061
128885,2542.69852761
128894,2106.60210566
128901,3694.07436541
128907,1644.62314518
128912,2273.14987187
128922,1731.49757716
128926,1737.38657931
128927,3976.09311685
128931,4670.17963413
128944,2761.71766924
128946,4097.22612615
128951,1264.74053985
128953,4602.76269773
128955,2493.44982489
128958,4173.24308132
128963,5117.88973421
128964,3102.42936512
128967,1264.74053985
128971,1802.32713992
128986,2443.2147641
128991,1310.14969967
128996,2998.53733935
128997,4188.18871909
128999,2433.0959036
129001,3235.79497224
129012,6361.44766787
129014,2644.18870573
129023,2203.33432
129026,2872.5120121
129029,2667.71266219
129032,2950.1053082
129035,1823.32027538
129042,2097.56935219
129044,1996.31704693
129046,2039.63197886
129051,2542.69852761
129052,1881.92798411
129054,1777.91111557
129058,3055.06402288
129059,1926.46412651
129060,10240.0763546
129070,5716.20059116
129073,2382.11662845
129076,1566.81831343
129078,2274.97317938
129084,1566.81831343
129086,2275.39190885
129097,1264.74053985
129107,1946.70091876
129110,2330.72575529
129116,3764.81521816
129118,8930.90199711
129120,4497.07098297
129127,4906.83660143
129129,4350.17310366
129132,2227.84522574
129135,2865.02143179
129138,5060.7427059
129143,1898.03037534
129146,4357.76001342
129150,2300.12682002
129153,2199.51091092
129154,2108.16031739
129156,3228.04446089
129162,1624.98663389
129163,3381.45339111
129168,2376.81286253
129176,4173.46206204
129179,2328.36198677
129181,2398.46117826
129183,2987.35653509
129191,1833.52507827
129196,4262.91651122
129200,5559.06607984
129202,5588.98962719
129203,1946.70091876
129210,3300.19201818
129211,2292.47752865
129213,2621.28476006
129215,1992.11007857
129216,1937.53844012
129217,1928.42411994
129218,5414.70137484
129220,5047.39660349
129224,2426.83091208
129228,2206.09455437
129230,2337.20800436
129237,3235.20742419
129244,2191.32208558
129245,1644.62314518
129246,3604.10365714
129248,1566.81831343
129257,4345.2689038
129261,1697.05643371
129262,5084.31130433
129263,1690.03230499
129274,3170.36058898
129276,2852.34899789
129277,3609.57841354
129278,2808.22001662
129280,1566.81831343
129289,1773.81200518
129290,2573.57196583
129295,1946.70091876
129296,2062.64287865
129298,5436.80915482
129300,2453.07349993
129307,1566.81831343
129310,4121.88016269
129312,3179.59917274
129313,3231.94604058
129314,2800.63689765
129316,1863.64228681
129317,1644.62314518
129320,4602.76269773
129323,5793.74402899
129324,2457.87077399
129327,2114.52377401
129328,6085.81600356
129335,2850.50182609
129345,6774.9274557
129347,1648.69077196
129348,2383.15396867
129350,2106.60210566
129352,10033.9300329
129358,4975.3148985
129362,2320.80106867
129370,2342.22260728
129374,3161.19811034
129376,4663.6650665
129381,2225.09893236
129383,4222.8800924
129387,1855.71594731
129390,2024.4128721
129400,2142.01106006
129404,1475.83334199
129408,1982.38373551
129411,5679.99130446
129413,3225.63954223
129418,1898.03037534
129423,3975.65315624
129425,1264.74053985
129426,3265.22023956
129429,2214.02089387
129434,3796.81775831
129436,2865.02143179
129450,1313.04137333
129452,6425.00945218
129464,5343.73031867
129472,2269.12691733
129477,1937.53844012
129480,2343.19295919
129485,2402.41488772
129495,2157.79372089
129497,1852.42398584
129498,2429.02810423
129501,6583.44438428
129503,1937.53844012
129510,1777.91111557
129520,1979.77043246
129522,5388.72586852
129527,1549.47230294
129529,6825.25668617
129540,2085.55503076
129542,5399.99543235
129551,2157.79372089
129554,1566.81831343
129556,1644.62314518
129569,1549.47230294
129571,2850.58189201
129581,2175.54390714
129582,3414.34394266
129583,2074.73508895
129592,9878.00555785
129595,2761.71766924
129614,2441.75518823
129619,2050.52977256
129622,2696.45956577
129640,2373.10177454
129644,9774.77115102
129645,5609.89399323
129649,3393.49892934
129654,1946.70091876
129660,2275.98317265
129665,2269.99676719
129666,1855.71594731
129670,2534.78554447
129674,2068.59864121
129677,3001.31663468
129680,1855.71594731
129684,1988.41810878
129689,2612.92188094
129691,1972.8954058
129703,2780.96492302
129705,1950.51671879
129710,1606.77858813
129712,1566.81831343
129718,1686.9375732
129720,2586.21143912
129722,2044.98759035
129725,4394.39491744
129730,1686.9375732
129744,3425.07930031
129747,2922.74051623
129750,4605.5305008
129762,2203.20288071
129768,1830.63340461
129769,1568.22394986
129779,1686.9375732
129788,2433.0959036
129792,3459.53033174
129796,2337.03980051
129797,1943.43953515
129801,9215.83305653
129802,2184.40693741
129803,2206.09455437
129809,2619.50552439
129811,2579.72914644
129813,1483.75968148
129814,2773.13197316
129819,1566.81831343
129825,2033.57535074
129828,2165.72006039
129842,2298.98572119
129849,3226.04494555
129860,2838.40439534
129863,2033.57535074
129872,3012.51017573
129873,2443.22131096
129874,1777.91111557
129884,2953.45341402
129892,1692.92397866
129895,2304.81233243
129896,1686.9375732
129904,3118.65659912
129905,2206.09455437
129908,2702.61494657
129909,3705.10805302
129912,3940.42468001
129916,5960.73727466
129920,1264.74053985
129934,6025.31924501
129936,2125.83743723
129938,2288.73896703
129944,3479.27132552
129952,1777.91111557
129963,3182.50386178
129973,1644.62314518
129975,5150.08976316
129981,2341.70975244
129986,2088.71785407
129993,1851.55007652
130001,2106.60210566
130004,3235.66213188
130006,3027.67162768
130013,1924.24241213
130018,11078.5036981
130019,3249.44141542
130031,2346.60434599
130032,3876.7607545
130033,4937.82369129
130037,1898.03037534
130039,6152.32088288
130040,1823.32027538
130047,1851.55007652
130052,5081.41963067
130060,1475.83334199
130068,5367.70949306
130070,2182.50958654
130071,1921.24062258
130074,1644.62314518
130076,1869.79520859
130083,2157.79372089
130095,3396.66682282
130104,3972.55920062
130111,1655.94145688
130117,2108.16031739
130118,4654.6643805
130123,1946.70091876
130127,5739.5637987
130135,2147.3185622
130138,2632.80352887
130149,2387.63280434
130156,1742.90981677
130162,1612.22747325
130164,1889.244312
130166,1946.70091876
130175,2108.05203847
130182,5962.53383218
130183,5554.05105319
130188,4491.85031439
130190,1686.9375732
130198,2711.64771409
130199,2790.47798365
130200,4567.70144183
130212,2627.69434973
130228,2211.1292202
130234,1877.31407142
130235,2157.79372089
130236,1851.55007652
130247,4602.76269773
130248,2252.35661773
130250,1881.92798411
130256,1937.53844012
130272,1824.57423314
130273,1767.91091015
130276,7132.74990525
130277,2206.09455437
130279,2907.01798382
130287,1264.74053985
130289,2658.07912289
130291,2087.14394194
130295,3146.04513045
130300,1950.99822885
130312,1264.74053985
130315,5244.19877496
130317,2627.69434973
130322,2392.31644731
130332,2412.60801746
130333,1806.45959497
130337,5266.51468139
130338,1855.71594731
130341,2131.01813002
130344,3924.80849407
130345,1644.62314518
130348,1692.92397866
130350,3826.09665861
130355,3112.84180356
130356,1644.62314518
130378,2794.97060597
130386,1946.70091876
130388,6011.23180986
130402,1374.14370112
130403,4256.91722218
130407,2558.00008963
130414,6372.57616365
130420,2865.12452618
130421,3245.65823698
130424,1851.55007652
130425,6290.9836856
130427,2506.43175626
130431,1612.22747325
130442,1855.71594731
130452,4876.91699459
130460,2806.8308682
130464,1686.9375732
130466,3236.57866366
130470,2425.11369601
130482,2136.8602543
130484,1963.75047692
130485,1566.81831343
130510,2097.56935219
130521,2245.72993317
130525,2184.00575769
130527,1863.64228681
130528,3988.36121763
130532,2732.99577123
130533,1686.9375732
130540,1849.53231218
130542,3733.26037184
130546,2177.85938762
130547,3001.57078579
130550,2157.79372089
130557,6407.74660577
130561,2869.17192503
130565,5717.95385966
130569,6008.68229456
130570,2352.78148422
130578,4677.3786788
130589,3554.07405489
130601,5579.3770216
130607,2390.62735194
130608,1946.70091876
130611,2055.13662808
130615,2459.63989566
130627,2165.72006039
130629,1752.33721108
130630,5821.72109906
130631,2981.49967825
130633,2598.72560647
130635,1851.55007652
130641,1855.71594731
130644,7032.25037793
130645,2373.77114658
130651,4629.21569262
130658,2997.306038
130660,3276.92461421
130671,2899.68221366
130677,5431.10979808
130681,2445.8011248
130683,1996.9302572
130691,3121.69004556
130697,2191.32208558
130708,11144.0724746
130715,2055.13662808
130721,2165.72006039
130724,2274.97317938
130727,2410.08975855
130731,2199.25899306
130733,2362.47916369
130752,3328.06458372
130758,5438.35927202
130759,2186.49837014
130766,2808.08151318
130773,2680.54005654
130774,2843.06823529
130782,2315.49771564
130786,2307.19838632
130789,2346.90728749
130792,4470.91263263
130794,2055.13662808
130806,8100.39992971
130808,3050.18647783
130815,1777.91111557
130819,2144.78659379
130822,2336.93023936
130823,2660.77432987
130825,5743.41479851
130830,3932.03410601
130833,2741.55328912
130840,1384.85979962
130855,3121.09280756
130859,4137.11255487
130862,2149.51731064
130870,4512.21904444
130874,5924.3393296
130875,4002.92371683
130878,1777.91111557
130879,1690.03230499
130894,1777.91111557
130896,2405.51751177
130901,3522.70673448
130903,2386.26348814
130904,2985.9147522
130906,3570.26841775
130920,1644.62314518
130922,3381.45339111
130923,4869.3956174
130924,2206.09455437
130938,1726.44563798
130939,1713.55078972
130940,5348.08576034
130947,1644.62314518
130948,2808.22001662
130960,2786.46341459
130961,1785.83745506
130962,2319.25311953
130969,1845.96765976
130970,1995.00175224
130975,2433.0959036
130984,1566.81831343
130986,3396.66682282
130987,2206.09455437
130992,2104.4049135
130999,2254.90402272
131003,1644.62314518
131022,2961.43401152
131034,1946.70091876
131035,2165.57001811
131037,4942.85009152
131038,3263.00798673
131051,2157.79372089
131053,2490.05602171
131066,1483.75968148
131070,2474.73650891
131082,1822.11283866
131092,4401.57967547
131102,3306.86919741
131103,1898.03037534
131105,2062.64287865
131110,3462.48258052
131115,4008.61951417
131119,5385.44700529
131121,4215.58568981
131124,3761.40724942
131125,1676.2214747
131130,2669.33328607
131131,3162.06464735
131134,2272.13052525
131145,1644.62314518
131148,5156.69279065
131149,4288.27973028
131159,2102.71581814
131162,2854.94903041
131165,1384.85979962
131182,2833.37365726
131183,2157.79372089
131186,4881.17470168
131188,1322.90886031
131194,1424.36786441
131197,1777.91111557
131206,2767.45738024
131211,1946.70091876
131214,6245.57452578
131217,1946.70091876
131218,2275.39190885
131221,4666.92645011
131222,3660.80271822
131226,3042.06769361
131228,1858.85177667
131230,1644.62314518
131237,2165.72006039
131238,2782.71948991
131239,3314.2561923
131240,1818.73342554
131241,1684.6475684
131246,4764.11381744
131247,3345.60034089
131251,9250.88400601
131259,2843.3320252
131262,1692.92397866
131266,2226.76934064
131267,4673.23712492
131268,3446.30022632
131271,1692.92397866
131276,2165.72006039
131278,10188.9392859
131280,2425.28308707
131293,5289.35951661
131298,1777.91111557
131302,2971.41105965
131304,2486.48471099
131305,1502.04537879
131311,2104.4049135
131312,1889.244312
131314,1786.77714187
131326,2212.71186921
131336,1995.00175224
131339,1982.94759993
131345,1593.43152995
131347,2530.20477544
131371,4526.20324836
131372,1264.74053985
131373,5408.10277537
131374,3478.85755921
131375,2886.31591772
131378,1528.55563103
131381,3683.60362694
131382,3737.58451072
131392,4900.42604591
131393,5883.97480057
131396,3056.41741558
131401,1925.76745216
131406,6109.77937166
131408,2782.29749305
131409,5074.33266121
131415,2908.28770726
131423,4458.86709441
131424,2009.36357177
131434,4104.88193734
131437,4135.62987197
131440,1851.55007652
131444,6605.12567502
131445,2015.6285633
131449,3062.55040176
131452,2696.95157196
131454,1690.03230499
131458,1999.13420729
131461,4862.15633334
131462,2632.23922306
131464,5612.12311757
131468,2627.69434973
131472,4899.58669149
131478,2154.39075162
131491,1555.4280655
131492,1958.08004934
131511,3678.70412707
131513,3323.48615023
131514,2598.72560647
131515,2798.61585879
131517,1946.70091876
131534,2269.12691733
131541,2769.97368394
131543,2187.97824813
131548,2584.32715933
131554,2106.25089167
131561,2770.07646839
131566,1310.14969967
131568,2934.37358697
131569,1777.91111557
131571,3172.32308981
131572,3880.03495975
131573,3717.27106503
131576,2244.66815288
131577,2271.96716569
131579,5227.26646988
131583,1945.46477962
131589,1796.34073447
131596,9388.17417781
131597,2816.80791633
131610,2333.52727009
131614,9243.09187635
131618,2157.79372089
131620,1973.31413527
131625,2298.48516224
131626,2125.83743723
131632,1424.36786441
131635,1796.34073447
131653,4998.63165273
131656,2981.53898046
131658,1430.26895944
131664,2356.96298781
131667,3323.80992251
131669,4286.62757852
131672,1904.01678079
131678,2627.67671128
131680,2074.58504667
131683,3859.71119634
131684,1686.9375732
131692,1529.01879902
131694,2571.20469091
131698,1946.70091876
131711,1837.80600664
131712,6115.45831385
131717,1946.70091876
131718,2365.48355375
131722,2546.70337433
131726,2090.23894764
131728,5153.70122495
131741,2429.10518637
131745,1802.32713992
131752,1946.70091876
131757,2104.4049135
131758,2391.17783378
131762,2740.87960317
131767,2250.18432876
131768,2301.4895523
131770,1738.33313847
131773,1875.78161405
131775,3014.89907135
131776,4613.10941301
131789,1995.00175224
131796,1995.00175224
131814,3699.11283999
131820,2084.05143189
131833,4433.97289454
131844,2910.59724342
131853,5133.68345969
131859,2854.76755337
131861,5147.35570687
131871,2429.5260461
131872,2002.22893908
131878,1483.75968148
131887,2162.67834445
131893,1893.01534869
131899,1313.04137333
131901,2050.52977256
131905,4118.86567672
131906,5317.27109893
131916,1946.70091876
131920,2281.66202029
131925,1731.49757716
131931,3815.92527647
131939,2038.64227207
131941,2157.79372089
131943,2486.48471099
131944,1945.46477962
131945,1738.33313847
131958,7023.56293134
131960,3001.57078579
131961,2942.90489635
131962,1925.76745216
131980,2145.38852703
131981,4937.72379926
131986,1731.49757716
131990,2017.55239711
131992,2823.53724524
131995,4630.84124757
131997,2033.57535074
132004,2632.23922306
132008,2314.17833022
132009,6997.0799358
132016,3044.4664594
132024,2249.86627219
132035,3673.73757827
132040,2752.70435373
132049,3159.89262115
132050,3444.11604413
132051,5350.70737338
132068,3158.1646639
132069,1690.03230499
132072,1796.34073447
132076,5735.09397845
132080,2951.17398744
132083,2453.49105193
132085,2934.31699664
132086,5537.18015539
132089,2323.42405514
132095,1946.70091876
132096,5242.76798012
132100,2534.78554447
132103,1731.49757716
132107,6306.25389681
132110,2002.45679385
132114,1895.50930353
132120,1937.53844012
132122,3153.54659234
132123,2437.70188874
132125,7350.50583706
132129,2518.29118846
132138,4232.26339711
132141,2125.83743723
132142,5778.28584999
132147,1995.00175224
132148,3607.75962496
132158,1937.53844012
132161,1898.03037534
132167,2627.69434973
132172,5464.57130881
132175,2087.14394194
132176,1946.70091876
132182,1483.75968148
132187,2348.4276535
132194,2418.27813469
132195,4346.94444121
132196,1995.00175224
132201,3958.85440442
132203,3445.06408718
132205,2315.49771564
132206,1930.22881759
132208,3371.80652994
132210,2747.04523941
132213,2466.57896817
132216,2757.79617647
132221,5227.26646988
132222,4235.71762233
132223,2062.64287865
132227,1946.70091876
132229,6469.98033175
132231,1676.2214747
132246,1264.74053985
132249,8381.95572625
132251,2317.10909888
132253,2181.99184268
132255,2806.46671989
132267,4849.64990376
132275,1612.22747325
132278,1786.32909998
132281,5657.63256476
132283,1424.36786441
132284,1310.14969967
132287,4498.13664692
132296,1995.00175224
132299,5214.0618686
132302,5108.16368248
132308,1946.70091876
132312,2106.60210566
132314,6978.64350803
132320,2120.89844863
132329,2180.74437408
132330,2036.4670244
132333,2068.48368626
132340,2070.41917587
132343,2253.87160742
132344,1686.9375732
132350,1907.07809684
132355,1482.53618487
132356,2024.4128721
132358,3852.76046445
132361,3377.21225645
132362,4545.96784809
132376,2157.79372089
132381,2731.15844189
132382,2165.72006039
132390,1995.00175224
132398,2347.66559702
132414,2157.79372089
132421,1904.01678079
132422,1640.85046596
132426,3145.46638911
132429,1644.62314518
132432,2556.53621583
132436,2701.14882385
132438,1855.71594731
132440,1863.64228681
132443,5554.82312081
132447,1851.55007652
132448,5864.8056982
132453,2185.07170071
132460,2934.31699664
132464,4437.04016853
132466,2768.07459843
132469,1615.11914691
132471,2673.36630505
132474,2743.86928204
132483,1728.27771207
132490,1995.00175224
132492,2108.53736855
132499,2108.16031739
132508,2290.50787876
132513,4623.10988778
132524,1771.8547978
132526,6847.93960727
132528,1990.42098321
132537,4928.66121265
132538,2933.12965061
132560,2637.6769167
132573,1728.40284537
132584,2648.65073848
132587,2346.60434599
132592,2390.19762164
132593,2104.4049135
132596,1897.01390386
132601,2203.20288071
132602,1995.00175224
132606,1946.70091876
132608,1946.70091876
132614,4116.34459759
132616,1702.83469121
132620,2283.54143197
132622,5142.54648996
132628,5333.83873462
132629,1690.03230499
132630,1851.55007652
132633,2975.44407863
132638,1690.03230499
132642,2157.79372089
132653,2019.37293177
132661,4684.04675119
132667,2850.79927855
132669,4931.45368782
132678,2437.82384212
132679,3918.13198162
132682,2157.79372089
132685,1475.83334199
132686,3765.26194156
132692,1635.46066654
132698,1483.14647122
132701,3182.50386178
132708,4684.23562507
132713,1824.57423314
132714,2790.22383254
132715,1804.52433208
132724,4021.17059498
132725,2558.00008963
132732,5810.32566387
132733,6469.98033175
132744,1264.74053985
132748,3440.97309718
132750,1777.91111557
132751,3090.90063652
132752,1995.00175224
132753,2989.39309946
132758,6550.09058368
132759,2184.00575769
132762,1584.02906654
132765,5559.06607984
132773,1566.81831343
132777,1686.08841735
132778,4029.99017339
132791,2191.32208558
132792,1726.44563798
132795,4450.10066232
132797,3665.16932568
132798,2125.83743723
132812,2603.40924945
132817,2165.57001811
132818,2323.69274233
132819,2416.60154759
132820,6037.84856703
132822,1264.74053985
132823,2255.63616924
132825,1644.62314518
132829,4650.68755672
132835,2513.45854654
132838,3685.57812929
132841,2533.80936989
132852,2226.72136543
132873,2486.48471099
132877,1946.70091876
132881,2127.61589991
132882,5126.55775372
132884,1999.66670813
132885,4359.55800036
132888,4174.05552763
132890,6603.73463252
132891,2316.04257636
132893,2446.86436737
132908,3158.8322065
132916,3859.71119634
132918,2026.71079154
132923,1777.91111557
132924,1686.9375732
132932,2506.14224304
132933,1549.47230294
132935,2425.11369601
132943,2647.02643995
132944,1909.05144663
132945,5815.30720653
132950,3845.48830173
132951,2013.96480278
132952,2549.09220297
132962,2202.6915851
132967,2157.79372089
132969,3326.96590883
132970,1886.10684011
132971,6758.30149061
132973,3319.42094922
132974,5349.04923738
132976,2297.21845074
132979,7442.15461721
132992,4599.24047887
132994,1594.88146275
132995,10526.8365146
133000,2620.33090621
133003,1851.55007652
133004,6733.47128314
133008,2102.71581814
133014,3487.46015086
133021,2186.49837014
133026,6870.07829794
133034,2639.86364825
133037,1995.00175224
133038,2799.34705121
133049,2395.09855983
133050,2100.33711414
133051,1731.49757716
133052,1995.00175224
133057,1899.85091
133061,5427.86422336
133066,1728.27771207
133067,1946.70091876
133070,1855.71594731
133083,1946.70091876
133093,1475.83334199
133099,2117.04951697
133106,5931.26745826
133125,1802.32713992
133133,3411.63791835
133134,2156.83820203
133135,3043.94649917
133144,2963.21827573
133151,2117.04951697
133153,1639.23840859
133155,1726.44563798
133168,2688.90190612
133169,1895.50930353
133171,3683.60506526
133174,3597.63339672
133177,1877.31407142
133192,2255.63616924
133193,2943.75689168
133198,1851.55007652
133203,3541.08742103
133205,4191.59141039
133207,3471.96018704
133214,2738.78074865
133219,3635.41379293
133221,2585.3892143
133222,2297.92391459
133225,3268.19064417
133226,2134.73797627
133233,1899.85091
133235,1992.11007857
133236,2226.72136543
133238,2157.79372089
133239,2940.00148779
133246,1786.77714187
133261,5167.28140113
133273,2275.39190885
133276,1905.95671483
133280,1804.25564489
133293,3008.88391502
133304,9219.54920673
133308,2896.47093784
133309,2043.38866497
133314,2626.73271123
133317,2307.70400609
133322,3313.37230408
133327,1851.55007652
133334,4214.01651897
133345,1823.75966365
133346,2806.46671989
133352,1946.70091876
133353,5510.02390142
133356,2687.58661142
133365,2157.79372089
133366,1726.44563798
133368,2486.48471099
133372,1566.81831343
133390,2982.61783012
133391,2701.14882385
133401,2999.438207
133413,3494.36190457
133414,2110.94371213
133417,2413.78438723
133420,1732.34673302
133439,2474.03608433
133442,2219.02748798
133446,2346.90728749
133448,2321.35627082
133452,2953.61149046
133454,4137.37788673
133455,1807.54655313
133456,2157.79372089
133459,1779.79841064
133462,1690.03230499
133464,1686.9375732
133467,5728.72877898
133475,1802.32713992
133476,2416.06877992
133482,3181.43878178
133485,1946.70091876
133486,2007.33811822
133498,3297.8700772
133502,2808.50952984
133507,1780.64756649
133511,1644.62314518
133521,2157.79372089
133527,2154.39075162
133528,1689.66259505
133531,1264.74053985
133549,3690.92139315
133550,4214.56686008
133554,4417.07857143
133558,2370.60124721
133560,1946.70091876
133566,1938.4245085
133567,5913.99275394
133568,4058.55511595
133577,2376.81286253
133578,3703.69252783
133585,5388.80333782
133597,1475.83334199
133598,1855.71594731
133605,6500.00869226
133606,5486.34924021
133610,2157.79372089
133616,1686.9375732
133619,1635.46066654
133620,2062.64287865
133621,1384.85979962
133625,2610.45290241
133628,3280.616584
133630,1946.70091876
133635,3257.23502096
133646,5060.7427059
133650,3363.42092951
133660,2411.28091402
133667,2428.39545771
133671,2106.60210566
133674,3382.7873018
133678,2104.4049135
133679,2369.10190215
133682,6530.89383692
133687,2757.79617647
133696,4155.4613698
133703,1946.70091876
133707,5870.57654401
133708,3345.43284955
133711,2093.28842383
133717,3350.01313698
133721,1946.70091876
133723,2391.69559055
133731,4308.21839856
133734,6268.67363895
133743,2376.91136597
133746,2186.49837014
133747,2063.92939677
133761,2632.23922306
133765,1726.44563798
133779,1777.91111557
133781,2059.72479514
133782,7039.45564918
133788,4979.38252528
133790,2263.64499525
133795,1946.70091876
133796,2881.67449074
133799,1946.70091876
133803,3219.92266905
133806,2852.34899789
133807,2784.70311384
133809,1995.00175224
133814,4602.76269773
133817,2388.88739292
133820,3446.30022632
133830,1644.62314518
133832,2245.72993317
133836,1264.74053985
133838,3017.55952202
133847,1992.11007857
133856,6116.39636046
133867,2348.57769578
133868,2661.82894343
133874,8700.88474688
133879,2416.60154759
133889,2121.93414052
133898,3940.9952498
133903,3390.58307079
133916,2696.09203467
133924,1409.7832923
133929,2203.20288071
133932,1831.98032565
133934,2157.79372089
133937,1895.50930353
133944,7618.44338124
133952,2034.20316148
133955,1566.81831343
133957,1424.36786441
133962,6759.42311034
133972,3408.45566927
133979,2183.45141855
133980,1840.14610934
133983,3369.25746604
133996,1996.9302572
134001,4228.50799322
134003,2220.84666491
134005,2145.87018567
134008,1726.44563798
134013,2376.84098323
134025,4921.92609111
134030,2153.51586581
134032,2759.83898642
134037,4504.45875081
134039,5799.63230238
134040,5255.25696936
134049,2782.71948991
134053,2346.90728749
134055,1310.14969967
134057,3926.01975273
134059,3976.93967436
134061,1686.9375732
134062,2446.44296178
134064,1726.44563798
134065,9548.70578699
134066,2163.0722911
134074,1692.92397866
134077,3619.78648275
134079,2048.89880877
134081,6051.1891167
134085,2169.78768717
134088,1644.62314518
134096,2033.57535074
134097,1635.46066654
134103,1644.62314518
134110,3989.43812102
134117,2535.98619361
134118,4174.17929182
134121,2558.00008963
134124,3945.06253506
134126,3154.5805971
134132,4003.19229647
134134,2573.57196583
134137,6372.57616365
134139,1644.62314518
134142,2083.15329927
134144,1632.05769727
134151,2311.63859003
134152,3464.28042425
134159,2798.67459022
134165,3075.20974674
134167,3328.91741748
134170,2157.79372089
134174,2370.45860405
134176,1702.79146564
134177,2081.87618422
134180,1760.56510507
134185,1995.00175224
134192,1995.00175224
134199,2808.50952984
134200,2760.18500511
134201,2808.50952984
134202,1653.04978321
134206,1872.71188705
134207,2723.81531116
134209,4102.88663754
134210,2558.00008963
134211,1942.42306367
134213,6153.43327295
134221,3816.18780139
134222,1855.71594731
134229,3446.30022632
134230,3184.25316891
134231,4469.38184894
134238,4156.1553372
134242,3493.39271077
134244,1995.00175224
134245,3638.43546321
134246,1843.1504994
134248,3061.16073964
134249,1946.70091876
134251,4668.15750765
134252,2647.43270272
134256,1726.44563798
134259,2350.77021679
134260,6721.33676604
134261,3606.04275261
134262,2435.93363782
134263,1535.72823306
134266,1865.29974999
134267,4727.85599986
134269,2304.38122597
134273,1979.68413874
134275,2958.84561173
134276,1511.24229639
134282,2125.83743723
134286,3286.30254887
134289,1686.9375732
134294,1644.62314518
134301,2283.54143197
134307,2341.70975244
134313,4711.19840705
134315,1955.37893032
134319,1644.62314518
134329,2283.54143197
134334,4718.26073002
134337,1804.12315236
134340,1939.49564751
134344,3162.06464735
134364,1904.01678079
134365,3749.40493622
134368,2914.65101536
134376,7253.44012498
134380,3228.00215294
134391,1946.70091876
134392,3645.46949324
134398,2854.76755337
134400,1960.95323778
134404,4993.10157948
134406,4717.93436188
134408,2285.47063711
134414,4741.12184046
134419,5274.66420451
134424,2455.12038207
134427,4944.800746
134434,1644.62314518
134446,4080.63567018
134448,2315.49771564
134449,1709.03907054
134450,1576.93717394
134451,3170.36058898
134452,2136.70770703
134455,1753.0588545
134469,2808.22001662
134470,1692.92397866
134483,6095.4112734
134489,2906.35197819
134493,2373.2343572
134501,2693.16480477
134504,5246.16316389
134505,2975.44407863
134516,6682.98264365
134522,5085.38262621
134528,2132.6943835
134533,2790.47798365
134534,2362.47916369
134542,2108.53736855
134544,2395.20812097
134550,1946.70091876
134553,2850.37858008
134559,2506.43175626
134560,5791.75967019
134561,4471.01036721
134562,3731.62792435
134565,4185.41338835
134571,3792.89545174
134572,2808.22001662
134574,20868.3210531
134575,1946.70091876
134576,3539.15738586
134586,3163.15531773
134591,2782.29749305
134595,6209.78419499
134599,4104.88193734
134608,1877.31407142
134609,5001.98744367
134619,4749.00866465
134624,2275.39190885
134639,1930.22881759
134641,1264.74053985
134651,4429.66450894
134655,5097.01273166
134656,4066.21004485
134664,2892.39133837
134668,1990.42098321
134669,2315.49771564
134675,2015.6285633
134679,1426.19993849
134687,1595.95260176
134688,2033.57535074
134693,4018.9158535
134694,3444.61113096
134698,4111.78128871
134701,1728.40284537
134713,1576.93717394
134720,3568.42673295
134725,4110.05220998
134738,2271.49419225
134740,7026.34928289
134744,4931.45368782
134748,6095.4112734
134754,6173.62663432
134755,2009.36357177
134759,8701.87399002
134761,4886.63207606
134777,2147.79869063
134781,1995.00175224
134784,3835.90791031
134788,2429.11189828
134793,2157.79372089
134797,1777.91111557
134802,1837.80600664
134805,3724.11328689
134821,1686.9375732
134825,2556.9817963
134826,1728.40284537
134844,1745.9548319
134847,2402.41488772
134849,1995.00175224
134853,2790.47798365
134855,2710.80761854
134862,2188.52534533
134863,2596.12015114
134868,2481.97299181
134872,2529.90673526
134873,5424.1363774
134884,2273.41731484
134886,2568.31390916
134891,1424.36786441
134895,2144.78659379
134898,1692.92397866
134905,4657.76397147
134909,3589.23175228
134910,1854.47980817
134913,3443.6545348
134914,4787.63325793
134916,1566.81831343
134917,3427.88948725
134921,5331.24132709
134926,2206.09455437
134927,2797.30424125
134928,6501.74822896
